,App,Comment,0_registration/verification,1_customer_support,2_financial_products/account_blocked,3_app_functionality,estimated_topic
10,albo,Ya van varias transferencias que envio a mi cuenta de ALBO desde la de BBVA y tardan mas de DOS DIAS en reflejarse en mi cuenta! De plano ya voy a cerrar mi cuenta porque no me sirve para nada,0.01739023833133155,0.9471497862500009,0.017869019999082223,0.017590955419585295,1_customer_support
11,albo,No se los recomiendo no cumplen lo que dicen y nunca te solucionan nada. Fue prueba pero gracias y no fue algo mas complicado para darme cuenta la seriedad de la aplicacion.,0.023879251744913087,0.7867420513605875,0.024789388824690957,0.16458930806980848,1_customer_support
12,albo,"Es mala mi experiencia por que obtuve la tarjeta y nunca pude usarla, ya que nunca tuve un deposito y pido informacion y nunca me contestaron y ni siquiera hay algun telefono para comunicarse con ellos.",0.017078510188795915,0.9501034782987371,0.0161588503387105,0.01665916117375642,1_customer_support
13,albo,La tarjeta tardo muchisimo en llegar y cuando por fin llego no se reflejo una transferencia que realice desde otra de mis cuentas...se roban tu dinero,0.01823098308191861,0.8188979848386785,0.14450392837201564,0.0183671037073873,1_customer_support
14,albo,"No recomiendo nada esta tarjeta...me han fallado TODAS las transferencias que he echo desde otros bancos, tengo dinero perdido y nadie te ayuda en nada",0.018423275080365797,0.3716161778458813,0.591225926336208,0.01873462073754496,2_financial_products/account_blocked
15,albo,Buenas tardes acabo de hacer una transferencia y resulta que el dinero no ha caido a la cuenta destino. Me urge me solucionen este problema,0.30529365616882737,0.6561031877420358,0.019078623356535273,0.019524532732601456,1_customer_support
16,albo,"Pesimo servicio, no te dejan terminar de registrarte bien y te sacan de la aplicacion.",0.21701590759361702,0.3128781943791577,0.4328765495187786,0.03722934850844665,2_financial_products/account_blocked
17,albo,"El peor servicio y una experiencia muy molesta. Nunca me mandaron la tarjeta y se quedaron con el dinero que deposite para activarla. Se supone que mi tarjeta llego a otra direccion y a mi nunca. Solicite que me devolvieran mi dinero y me cerraron y borraron mi cuenta, osea ya no puedo entrar y perdi mi deposito.",0.011823967055042474,0.8358159547991246,0.08567281930332034,0.06668725884251267,1_customer_support
18,albo,"No aplican las transferencias inmediato, tardan mucho",0.05029230189401837,0.8463497775671568,0.05266426643579504,0.05069365410302988,1_customer_support
19,albo,Nunca usen esta tarjeta! Ha sido una experiencia de usuario terrible en todos los sentidos,0.03676949559591003,0.03803246845294765,0.664165456326782,0.2610325796243604,2_financial_products/account_blocked
20,albo,No me deja registrarme puse mis datos bien y me dice que verifique lo datos y no me funciona nada,0.7666827068328314,0.16749928711515683,0.031743614337529945,0.034074391714481886,0_registration/verification
21,albo,"Roba dinero, es muy lenta y es pesimo el soporte tecnico",0.03607180404684249,0.39158507005590426,0.5293460211026382,0.042997104794615056,2_financial_products/account_blocked
22,albo,"Nunca tienen atencion en su soporte, pesima resolucion de problemas del cliente",0.03138623738824443,0.9029772022220842,0.03260009305076073,0.03303646733891058,1_customer_support
23,albo,Deposite dinero a la cuenta pero como no me aprobaron mi tarjeta no los puedo usar ni mover! El peor servicio al cliente porque no me han respondido nada y no resuelven. Quiero mi dinero!,0.1582944985134586,0.8065669900785145,0.017872321523936852,0.017266189884090052,1_customer_support
24,albo,"Deposite 500 pesos a mi tarjeta hace 2 dias y aun no me han llegado, ni me aparecen en la tarjeta ni nada, me apendeje por deshacerme del voucher se que no es mucho pero uno batalla para ganarselo, pesimo servicio la verdad, no la descarguen.",0.015728657767492247,0.9522683270525313,0.016249539998295814,0.015753475181680562,1_customer_support
25,albo,No sirve para nada esta tarjeta...no me la aceptan en ningun lado y la app no me funciona.,0.04318707532537413,0.043837787546805645,0.04325858633002261,0.8697165507977976,3_app_functionality
26,albo,no la recomiendo y ni para cancelar la tarjeta contestan los correos que uno les manda,0.17960078396717835,0.7440048256736406,0.039163236517154525,0.03723115384202647,1_customer_support
27,albo,Me pregunta todo el rato al registrarme que si mis datos estan bien y no deja continuar,0.9002806672440246,0.032076717040641016,0.0321409793662128,0.03550163634912174,0_registration/verification
28,albo,"Fatal Albo...la tarjeta tarda muchisimo en llegar y los depositos se reflejan super tarde, si tienes una urgencia ya valiste",0.02202031525935151,0.9304729532975577,0.023219500092396855,0.02428723135069376,1_customer_support
29,albo,"Estaba muy bien!! que paso? Ahora al tratar de ingresar me indica que revise mi conexion a internet cuando las demas aplicaciones que usan datos funcionan bien, es mas... ni con el wifi funciona. Cuando logro entrar, mi saldo no es el actual, tiene mas de una semana que el importe del saldo no es el mismo y en la aplicacion muestra el saldo anterior. Podrian arreglarlo por favor?",0.6039167235050924,0.009008523250527188,0.01065729964279454,0.37641745360158585,0_registration/verification
30,albo,Pesimo lo descargue porque me lo han recomendado pero al momento de capturar mi INE para registrarme y me llegue mi tarjeta a mi domicilio. Se tarda mucho y se quita cabe mencionar que la tengo en un fondo obscuro con buena luz del dia y ni asi toma la captura,0.37541281606212223,0.2929476262558363,0.27171469934121745,0.059924858340824005,0_registration/verification
31,albo,"No puedo acceder a mi cuenta, primero me pidio contrasena y resulta que nada, le doy a recuperar y no me mandan correo, la desinstalo, la instalo, iniciar sesion, escribe el correo y el telefono y te enviaremos los accesos y sigo esperando. Pesimo servicio",0.011993717479329659,0.47451649317804273,0.011037774428088497,0.5024520149145392,3_app_functionality
32,albo,Llevo 2 anos usandola y todo bien hasta que quiero entrar a mi cuenta y nunca me llega el correo con el supuesto link para ingresar. Estaba mejor con contrasena y ya. Voy a esperar una actualizacion y si no se resuelve me voy a Uala definitivamente,0.015662373677318278,0.5774742241750064,0.015193899251433763,0.39166950289624175,1_customer_support
33,albo,"La tarjeta y la app sirven para hacer pagos y transferencias. Sin embargo, el problema es la seguridad y la atencion al cliente. En mi caso me mandaron una tarjeta que tenia el NIP preasignado y no se puede cambiar lo cual es una medida de seguridad pesima. Realice la reclamacion al servicio al cliente y me dijeron que tenia que pagar el reemplazo de mi tarjeta lo cual se me hace una pesima politica porque yo nunca habia seleccionado esa opcion de seguridad al momento de contratar el servicio",0.06816750692811938,0.4495305420707891,0.4749977335665272,0.007304217434564143,2_financial_products/account_blocked
34,albo,"Pesimo servicio aparte de q te hacen hacer tu cuenta con enganos de q te van hacer un prestamo te dan mil vueltas para cancelarlo horrible aplicacion no le veo el caso ya q solo tienen tu informacion personal y lo mismos beneficios q te da , los adquieres con tu banco , nunca pude cancelar mi cuenta",0.1368677675698789,0.01191099382792046,0.8398739918721245,0.011347246730076211,2_financial_products/account_blocked
35,albo,"La tengo hace 4 semanas, y no funciona en ningun comercio, te piden una firma digital que nunca te envian y los chicos de ayuda se nota que siguen un manual para resolver problemas al punto que es desesperante. A mi novia le mandaron la tarjeta fisica a otra direccion y SE LA ENTREGARON A OTRA PERSONA QUE SE HIZO PASAR POR MI PAREJA, ni el documento le pidieron. En fin, una experiencia de mucha angustia e incapacidad de resolver los problemas de raiz.",0.338784016345997,0.6472883826367093,0.007028673806239079,0.006898927211054591,1_customer_support
36,albo,"No me deja crear mi cuenta,Pongo todos los datos correctamente y me dice que no encuentra mi identidad en el registro nacional de poblacion,es muy molesto.",0.5562253393103483,0.019448113912898263,0.019954291892450227,0.40437225488430323,0_registration/verification
37,albo,"No instalen la app. No te llega el dinero que te mandan. Y si pides ayuda al supuesto soporte tecnico no te ayudan. Solamente te dicen que su ticket ya esta resuelto pero jamas te dan solucion. Ojala puedan ver esto el equipo de esta horrible aplicacion para que se haga algo. No puedes ser que por mas pruebas que se manden no ayuden. En verdad, no usen esta cosa.",0.008556691528255894,0.687491213939608,0.2952200265214396,0.008732068010696486,1_customer_support
38,albo,"Lleva 12 dias verificando mi identidad, (despues de verificar INE) por lo que no puedo hacer nada en la aplicacion. Si eso es solo para crear una cuenta, no puedo esperar un mejor servicio al realizar transacciones. La prontitud en el servicio a cliente en este tipo de aplicaciones es critico en una aplicacion para el manejo de finanzas como esta... Le dare dos dias mas de gracia por no dejarlo. Si sigue asi solo la desinstalare.",0.050724347977344375,0.5179588285415074,0.16689650968496234,0.2644203137961859,1_customer_support
39,albo,"No es buena opcion, llevo varios dias esperando la supuesta verificacion de mi identidad con todo el proceso concluido y nada. Sigo en espera de 9 dias sin cuenta. Prometen ser mejores que un banco convencional pero hasta ahora me resulto mas rapido ir a formarme a una sucursal, abrir mi cuenta, recibir mi plastico y empezar a recibir mis depositos el mismo dia. Adios Albo",0.13937418664256113,0.5529661175641657,0.14589242525675386,0.1617672705365193,1_customer_support
40,albo,Tengo muchos intentos para activar mi tarjeta y siempre tengo problemas en la autentificacion. Probablemente requiera una camara con mas de 50 mp o no se que sea.,0.02636685718065384,0.17595129655188513,0.026653935575237625,0.7710279106922234,3_app_functionality
41,albo,"De las primeras transferencias que hago a mi cuenta albo y no se ve reflejada, al igual que de albo a otros bancos. Si siguen asi pedire la cancelacion y me esmerare en que otros consideren NO usar albo, hay muchos grupos de facebook dedicados a compartir experiencias de tarjetas fintech y no me quedare con los brazos cruzados.",0.011582720252309284,0.011240451383489183,0.96591629836388,0.011260530000321454,2_financial_products/account_blocked
42,albo,Tengo varias veces que me registro y cuando me pide una contrasena la estoy interesando y se cierra la app y despues me dice que mi mail y mi numero de celular con esta en sus registros.... Cuantas veces tengo que mandarles mi fotografia de IFE y mis datos para que queden registrados y pueda entrar a la app.,0.9641564667852252,0.01173691327670516,0.011980549994040548,0.01212606994402914,0_registration/verification
43,albo,"Es muy mala, la deje de usar porque me llegaron recargos de compras antes echas, es decir me estaban cobrando dos veces el mismo producto con diferente fecha y nunca me solucionaron en el chat",0.013754465224798198,0.6871356951825625,0.23394949144779492,0.06516034814484438,1_customer_support
44,albo,"ES MUY LENTA, NO LA RECOMIENDO Cada que quiero retirar dinero de un espacio se traba llevo varios dias queriendo retirar dinero y no puedo, muy mal servicio y eso que le hacen mantenimiento cada semana",0.011720731579171886,0.17936553020356238,0.2528689411539375,0.5560447970633282,3_app_functionality
45,albo,No se porq no puedo obtener mi tarjeta mr pide mi ife... Dice que es vigente del 2013 al 2023 y siempre me sale que el documento no es valido y no entiendo porque no es INE es IFE pero sigue en vigencia... ,0.952329471931437,0.015906719957934135,0.01575990619594801,0.016003901914680825,0_registration/verification
46,albo,"Pesimo, las recargas no funcionan, ya van 2 que no se reflejan, gracias no servir durante emergencias.",0.025717125323436313,0.5137820547914455,0.02641320054654357,0.43408761933857476,1_customer_support
47,albo,"Muy mal servicio de soporte, muchas preguntas para no resolver nada y decir que es culpa mia y de mi banco. Mi recomendacion es que no pierdan su tiempo con esta app.",0.020039927849285318,0.9401263930405059,0.02005229248939872,0.019781386620810026,1_customer_support
48,albo,"Creia que el proceso para obtener mi tarjeta seria rapido pero no es asi, tardan demasiado. Sinceramente es mas rapido y sencillo tramitar una tarjeta en el banco y hacer uso inmediato de ella.",0.01686907365267259,0.297624513399913,0.6689637123508235,0.01654270059659095,2_financial_products/account_blocked
49,albo,"No recomiendo que la usen, las transferencias que realizan a tu cuenta nunca llegan y no pueden resolver el problema.",0.028582588950978077,0.9128937361802246,0.03000483684188881,0.02851883802690846,1_customer_support
50,albo,"Que tonteria, no puedo hacer uso de la tarjeta virtual , por que solo es para los usuarios que se registraron despues del 10 de julio jajaja yo me registre el 9.... Mentiras ??? Quien lo descargo fue por que quiere es una tarjeta virtual... Ese es si fin no??? Todas la buenas calificacion son boot! Por que esto es un asco",0.5379536956962098,0.05483016852646434,0.39641987239609616,0.0107962633812296,0_registration/verification
51,albo,En cuanto tiempo se ve reflejado una transferencia ami cuenta? Se puede hacer transferencia ami cuenta mediante el numero de tarjeta?,0.021210674369256,0.7150825139499487,0.24346766154166172,0.02023915013913351,1_customer_support
52,albo,"Descargue la aplicacion, no me permite entrar, me aparece un mensaje que dice ""Comprueba tu conexion a internet"" tengo datos, tengo wifi y sigue apareciendo lo mismo. Espero puedan darme pronta respuesta, saludos.",0.9611119554931994,0.013103893860534174,0.012675799973654804,0.01310835067261179,0_registration/verification
53,albo,"No puedo disponer de mi dinero, queria realizar una transferencia interbancaria pero me las niega, mas de una hora intentando y nada, quitaron el chat pusieron preguntas frecuentes que no ayudan de nada solo puedes contactar por correo lo cual tarda mucho necesito disponer de mi dinero pero gracias a su sistema es muy dificil, no mejoran al contrario empeora cada vez mas. Ni por que segun tienen mantenimiento a cada rato ni asi lo resuelven. Adios a los bancos jajajajajajajajajaja",0.006594362888090475,0.3133425521469335,0.3855852335609571,0.2944778514040189,2_financial_products/account_blocked
54,albo,En le descripcion dice que te dan una tarjeta digital para su inmediato y no es asi tienes que depositar para que te llegue la tarjeta fisica y hasta entonces hacer uso de tus recursos! No la recomiendo!!,0.018450966474078827,0.2908531337601999,0.6714163878501032,0.019279511915618126,2_financial_products/account_blocked
55,albo,"Al principio todo bien, sin embargo tiene mas de 15 dias que al querer entrar a la app se reinicia el telefono y no te deja teclear la contrasena.... comienza la decepcion!",0.43427372056743385,0.25500330234498975,0.020154749387560955,0.2905682277000156,0_registration/verification
56,albo,"Me cerro mi sesion, y trato de iniciar de nuevo y me dice que mi correo o numero no estan en los registros y son los que utilice al registrarme, tenia 4 dias seguidos haciendo transferencias hasta hoy.",0.22777011834452354,0.2788058181998008,0.014308169262452632,0.47911589419322304,3_app_functionality
57,albo,"Pesimo servicio, ni piensen en instalarla.",0.3130494753204157,0.5599088521934976,0.06395123306051104,0.0630904394255756,1_customer_support
58,albo,Pues la tarjeta no llega. Las promociones de compra y descuento muy puntuales pero no puedo comprar si no mandan el plastico. Ya son varias semanas para empacar mi tarjeta.,0.02565458544743085,0.9273598792650694,0.02349261577684623,0.023492919510653593,1_customer_support
59,albo,"Hola. No he podido hacer depositos a mi cuenta, pues las transferencias que hago me las devuelve, debido a eso no ha llegado. Tampoco mi tarjeta fisica",0.025031121627438025,0.9268716461265686,0.023885749400222363,0.02421148284577117,1_customer_support
60,albo,"No me deja continuar con la verificacion de identidad, me dice error de red, aun que mi red sea estable dice lo mismo. Pesimos algoritmos de servicio.",0.35922889672319636,0.022212900316466916,0.020239023770796113,0.5983191791895406,3_app_functionality
61,albo,"Buena atencion pero no me gusta que quienes creamos nuestra cuenta a partir del 10 de julio no podamos tener una tarjeta virtual en la app. Ayer me respondieron esto del area de soporte, muy mal por no hacerlo general.",0.014454725597302672,0.5324477661636847,0.17053038160117862,0.2825671266378341,1_customer_support
62,albo,"No me deja ni crear cuenta, al momento de que me pide una contrasena se me cierra la app, si asi esta para crear una cuenta no me imagino el servicio.",0.02757131274792719,0.029422442477142426,0.026039629182533268,0.9169666155923971,3_app_functionality
63,albo,Ya ise el tramite pero no me llego la tarjeta y kiero volver a intentar pero me dice k ya el correo esta regristrado,0.033406016794913715,0.43094757385463867,0.03149748347885389,0.5041489258715938,3_app_functionality
64,albo,"Todos iba bien hasta que no me pagaron mi recompensa por referidos por que querian el correo electronico de las personas, usaba la app para todo tipo de pago y muy frecuentes en este momentos no la recomiendo para nada.",0.01601351618165591,0.5260074850055133,0.30200803843978874,0.155970960373042,1_customer_support
65,albo,No sirve te registras y al ingresar el numero de telefono para recibir el SMS de confirmacion no envia ningun pinche codigo.,0.9384231896685611,0.019911266126921245,0.02131812688000626,0.020347417324511292,0_registration/verification
66,albo,"Gracias por nada, no atienden mi solicitud por correo, me siguen enviando la misma respiesta automatica, como quieren que siga usando la cuenta. Pesimo servicio",0.018185910537067487,0.9450051188590389,0.018391598236071095,0.018417372367822548,1_customer_support
67,albo,Mala Desde que tengo la tarjeta no he podido pagar nada con ella me marca declinada..,0.03221002111340862,0.03264608998238809,0.03218420624608308,0.9029596826581202,3_app_functionality
68,albo,"No se abre la app cada vez que la quiero abrir me aparece Albo sigue fallando, tal vez por la actualizacion pero espero y solucionen el problema ya que utilizo mucho la app, gracias",0.9500080346423025,0.016110522173027237,0.016117406914918506,0.01776403626975168,0_registration/verification
69,albo,No puedo entrar a mi cuenta me dice que compruebe mi conexion de Internet...y esta bien mi conexion. Ya no la voy a usar ,0.9118383150351392,0.02864419402276175,0.029403895604096026,0.03011359533800311,0_registration/verification
70,albo,"Quise sacar mi tarjeta y cuando ya decia que venia en camino se cerro mi sesion y no me deja entrar, perdi algo de dinero y no me llego la tarjeta, el servicio no me ayudo en nada",0.7327366423835853,0.23284473588677737,0.016779326622640835,0.017639295106996515,0_registration/verification
71,albo,"No me deja registrarme. Me dice ""Compruebe su conexion a internet"" cuando mi internet esta funcionando bien. Arreglenlo",0.624229641111871,0.027935981154139835,0.02801879642724698,0.31981558130674215,0_registration/verification
72,albo,"Muy mala experiencia, su lema no hace alusion a servicio. Cinco horas para verificar tu identidad y tres semanas para que te entregen la tarjeta. NO RECOMENDABLE",0.020454704256860478,0.7037263798478558,0.25584106258457345,0.019977853310710246,1_customer_support
73,albo,"Tengo mas de una semana esperando mi tarjeta y nada , me dice que todo mi correo y contrasena es incorrecto , y no puedo retirar ni depositar ahi es un asco ,",0.024335637140599338,0.2870232118320291,0.18448878246414332,0.5041523685632282,3_app_functionality
74,albo,"Le doy 1 estrella por que desde que le deposite por primera vez no se ha actualizado mi saldo en la app, me gustaria saber que pasa y si lo arreglan mejorare mi calificacion",0.7044699293502236,0.2541238972392212,0.020519318629232612,0.020886854781322628,0_registration/verification
75,albo,"Cero recomendable, ya mande foto de mi ine varias veces y me sigue rechazando el registro.",0.5328529194846604,0.41992266032226644,0.023408107193261266,0.023816312999811805,0_registration/verification
76,albo,Tengo problemas con la app cuando la inicio se me reinicia el telefono,0.6238287839770362,0.05181411163549848,0.05076772039483397,0.2735893839926313,0_registration/verification
77,albo,"La descargue, se instalo, puse datos, pero despues ya no me deja ingresar ya q me reinicia el celular Por eso solo 1 estrella, ojala y me puedan desir por que pasa eso",0.948665923785727,0.01695910187028249,0.016905596396422647,0.017469377947567862,0_registration/verification
78,albo,"No Abre ,dice que compruebe mi conexion y siempre estoy conectada ya sean en wifi o en datos ",0.5786184528232068,0.02820492510425072,0.028660071710755616,0.36451655036178693,0_registration/verification
79,albo,No me deja registrarme... Me dice que revise mi conexion a Internet.. Y aun poniendo datos hace lo mismo,0.9107943825596708,0.03322742595182928,0.026709357570694994,0.02926883391780493,0_registration/verification
80,albo,"No terminan el registro,al tomar la foto d INE,nunca esta bien,k casualidad",0.7429383680967532,0.03574605640547129,0.18228954426081512,0.03902603123696042,0_registration/verification
81,albo,Cuando ingreso a la aplicacion se reinicia mi dispositivo. :c,0.8021521778000213,0.06250160009887262,0.06250254140361965,0.07284368069748638,0_registration/verification
82,albo,"Imposible subir indenficacion de manera correcta, intente en repetidas ocasiones sin existo",0.37416586258117285,0.03200701783123203,0.03219072717887888,0.5616363924087163,3_app_functionality
83,albo,Ni me va ya que cuando me pide que verifique me dice que verifique mi conexion a internet cuando estoy literal al lado del modem,0.5537756801261554,0.3984364190591757,0.022980490390918314,0.02480741042375068,0_registration/verification
84,albo,Mi tarjeta fisica NUNCA ME LLEGO! y la paqueteria la marca como entregada,0.2233803113152676,0.6907021994770456,0.04208884191236937,0.04382864729531744,1_customer_support
85,albo,"Quisiera saber cuanto tarda la verificacion ya que al hacer la app no dice nada respecto al tiempo, espero puedan aclararme esto",0.9381418848136833,0.02088712633752873,0.02019978355933855,0.02077120528944944,0_registration/verification
86,albo,No me deja tirarle foto a mi identificacion dice que no enfoca y si enfoca bien arreglen eso,0.03805737653373014,0.035753236255878264,0.03606080362076756,0.8901285835896241,3_app_functionality
87,albo,Venia muy bien y con la ultima actualizacion ni me abre la app me dice error,0.8446198790791768,0.05019265641256394,0.050723943148673505,0.0544635213595857,0_registration/verification
88,albo,A mi me robo mi deposito y nunca me mando nada de tarjeta esto fue desde el 2de julio.. Pero esta bien no. Modo todo por tonta.,0.031849554731386606,0.4470472073275931,0.4878571555161108,0.033246082424909396,2_financial_products/account_blocked
89,albo,No puedo entrar porque me dice que compruebe mi conexion a internet cuando tengo todo arreglen eso porfavor,0.9017351190556923,0.03156863427363605,0.031304554815951915,0.0353916918547198,0_registration/verification
90,albo,Mala nunca entregaron la tarjeta en dhl regrese mi dinero a la cuenta anterior,0.5217800891782961,0.3983196585877903,0.04043479239313157,0.03946545984078211,0_registration/verification
91,albo,"Pesima app no funciona con datos, cable de red ni wifi",0.03702375695752065,0.036354174018664684,0.03616942865550155,0.8904526403683131,3_app_functionality
92,albo,"Me llego la invitacion de que me reembolsan 100 pesos al hacer un pago de servicio y luego uno de $50 pesos al realizar mi primera compra y no me regreso ,ni uno ,ni otro,mande Correo y no me solucionaron. No cumple lo que prometen,Asi empieza MAL.",0.010188885696993827,0.9686111365752847,0.010866168230049789,0.010333809497671504,1_customer_support
93,albo,"Pesimo servicio, active mi cuenta desde el sabado 31de noviembre, y si no tienes la tarjeta fisica no puedes hacer ningun movimiento mas que depositos. Tengo parado mi dinero porque no llega su tarjeta y sin ella no puedo hacer transferencias. Segun me la entregaban el dia de hoy 5 de noviembre y ahora resulta que me la van a entregar hasta el 9 de noviembre, es enserio albo?, muy mal. NO LA RECOMIENDO.",0.008022569710770476,0.9750202544239102,0.00868885388595379,0.008268321979365556,1_customer_support
94,albo,"No me deja cambiar el nip y soporte solo me contesto ""Al no contar con esta opcion no sera posible actualizar tu NIP"", es una estupidez, asi quieren que uno le diga adios a su banco ? El cambio de nip es una de las cosas mas elementales que tendrian que ofrecer.",0.0117827389756123,0.01193670088899993,0.7405175884290192,0.23576297170636865,2_financial_products/account_blocked
95,albo,Tengo problemas con la aplicacion y no han podido arreglar el problema,0.04289480044410094,0.3185595556459434,0.04274053902366225,0.5958051048862933,3_app_functionality
96,albo,"Muy mal, muchas veces de enviar mi documento de verificacion y me lo rechaza",0.9031268433140239,0.03263825868583655,0.03222416584658512,0.03201073215355442,0_registration/verification
97,albo,"Por el momento solo una Estella, hasta Que me Digan como solucionar el problem a que me apace que no puedl conectarme a Internet cuadi so lo estoy privaron necesito esta tarjeta",0.20568645845436023,0.03424722133583102,0.03371037730986659,0.7263559428999421,3_app_functionality
98,albo,"Ya van dos dias que no puedo iniciar sesion en la app, no me mandan ningun acceso al correo :(",0.024263775168000237,0.4190698606492977,0.02343266679131909,0.533233697391383,3_app_functionality
99,albo,No me gusto para nada te cierra la secion no importa que tengas un vergo de dinero y despues no te deja iniciar diciendo que esta mal el correo o el numero en fin perdi dinero y no la recomiendo en nada,0.5771440559221117,0.015155390376285681,0.3922731067468026,0.015427446954799973,0_registration/verification
100,albo,"Acabo de leer las condiciones y es una burla, copio y pego lo que ellos mismos dicen: ""Las transferencias electronicas de fondos pueden tardar hasta 48 horas en acreditarse y los fondeos a traves de tiendas de conveniencia u otros comercios afiliados pueden tardar hasta 72 horas en acreditarse para verse reflejados en la aplicacion."", Wow! Adios Albo, nada tengo que hacer con ustedes.",0.007504252725075297,0.5810489571881869,0.40391057116033047,0.0075362189264073275,1_customer_support
101,albo,"Es pesima la aplicacion para tomar las fotos nunca toma la foto y No trae la opcion de dar clic para la toma de foto. Me fastidie pues desde ayer estoy intentando y no se pudo. Aparte de eso hay que dar 20,000 clic a los anos del calendario para encontrar el ano de nacimiento, otras aplicaciones se despliegan los anos para seleccionarlo pero esta cosa no es asi.",0.05685805482631738,0.008295969143435533,0.6115017787681412,0.32334419726210595,2_financial_products/account_blocked
102,albo,"Pesima app, desde que te llega tu tarjeta no puedes cambiar el NIP, despues en el primer pago con ella no paso, pero si me retuvo el monto, por lo que pague en efectivo en el establecimiento, meto mi reclamacion y les envio los tickets de transaccion invalida y me piden el ticket de pago en efectivo, que no saben que no todos los restaurantes te dan ticket cuando pagas en efectivo, es algo estupido; en fin me piden eso porque solo asi puede avanzar mi reclamacion, y ya me chingaron 350 pesos.",0.006458421348957058,0.09764073964980301,0.5451248644669473,0.3507759745342927,2_financial_products/account_blocked
